Customer_ID,Outlet_ID,Customer_Name,Gender,City,Membership_Type,Join_Date,Customer_Status,Unused_Flag
CUST_31337,OUT_093,Rahul Reddy,F,Mumbai,Platinum,2025-10-30,New,DELETE_ME
CUST_31338,OUT_006,Priya Sharma,M,Pune,Silver,2025-09-30,Repeat,DELETE_ME
CUST_31339,OUT_031,Sneha Sharma,F,Mumbai,Platinum,2025-07-17,Lapsed,DELETE_ME
CUST_31340,OUT_098,Priya Kumar,F,Mumbai,Gold,2025-02-14,Repeat,DELETE_ME
CUST_31341,OUT_092,Megha Deshmukh,M,Mumbai,Platinum,2025-10-20,Repeat,DELETE_ME
CUST_31342,OUT_092,Rohan Patel,F,Hyderabad,Platinum,2025-07-04,Repeat,DELETE_ME
CUST_31343,OUT_086,Priya Patel,F,Pune,Gold,2025-06-05,Repeat,DELETE_ME
CUST_31344,OUT_032,Amit Deshmukh,F,Hyderabad,Silver,2025-09-20,New,DELETE_ME
CUST_31345,OUT_006,Arjun Verma,F,Mumbai,Silver,2025-05-22,Lapsed,DELETE_ME
CUST_31346,OUT_002,Pooja Gupta,F,Hyderabad,Platinum,2025-10-08,New,DELETE_ME
CUST_31347,OUT_054,Sneha Gupta,M,Bangalore,Silver,2025-06-04,Repeat,DELETE_ME
CUST_31348,OUT_062,Arjun Deshmukh,F,Bangalore,Gold,2025-10-22,Lapsed,DELETE_ME
CUST_31349,OUT_083,Pooja Reddy,F,Pune,Platinum,2025-11-27,New,DELETE_ME
CUST_31350,OUT_090,Vikram Patel,F,Bangalore,Platinum,2025-08-25,Repeat,DELETE_ME
CUST_31351,OUT_010,Megha Iyer,M,Hyderabad,Platinum,2025-07-25,Lapsed,DELETE_ME
CUST_31352,OUT_080,Anjali Patel,M,Delhi,Platinum,2025-01-05,New,DELETE_ME
CUST_31353,OUT_093,Pooja Sharma,F,Mumbai,Platinum,2025-11-27,Repeat,DELETE_ME
CUST_31354,OUT_039,Vikram Kumar,F,Bangalore,Platinum,2025-06-04,Lapsed,DELETE_ME
CUST_31355,OUT_047,Pooja Patel,M,Bangalore,Silver,2025-03-31,Lapsed,DELETE_ME
CUST_31356,OUT_021,Vikram Verma,M,Delhi,Gold,2025-12-25,New,DELETE_ME
CUST_31357,OUT_099,Vikram Gupta,F,Bangalore,Silver,2025-07-08,New,DELETE_ME
CUST_31358,OUT_029,Sneha Kumar,F,Delhi,Silver,2025-11-07,New,DELETE_ME
CUST_31359,OUT_081,Arjun Kumar,F,Hyderabad,Platinum,2025-01-03,New,DELETE_ME
CUST_31360,OUT_056,Rahul Gupta,F,Delhi,Gold,2025-04-09,Repeat,DELETE_ME
CUST_31361,OUT_027,Amit Verma,M,Mumbai,Gold,2025-04-06,Repeat,DELETE_ME
CUST_31362,OUT_010,Rohan Verma,F,Mumbai,Platinum,2025-09-25,Lapsed,DELETE_ME
CUST_31363,OUT_070,Anjali Gupta,F,Pune,Gold,2025-02-05,Repeat,DELETE_ME
CUST_31364,OUT_050,Rahul Iyer,F,Hyderabad,Gold,2025-04-29,Lapsed,DELETE_ME
CUST_31365,OUT_068,Amit Kumar,F,Hyderabad,Silver,2025-02-23,Repeat,DELETE_ME
CUST_31366,OUT_004,Priya Patel,M,Pune,Platinum,2025-12-04,Repeat,DELETE_ME
CUST_31367,OUT_047,Rahul Kumar,M,Mumbai,Gold,2025-03-24,Lapsed,DELETE_ME
CUST_31368,OUT_048,Arjun Sharma,M,Delhi,Platinum,2025-11-03,Lapsed,DELETE_ME
CUST_31369,OUT_010,Pooja Deshmukh,M,Pune,Silver,2025-05-11,Lapsed,DELETE_ME
CUST_31370,OUT_099,Rohan Singh,F,Mumbai,Gold,2025-12-27,Repeat,DELETE_ME
CUST_31371,OUT_040,Arjun Iyer,F,Hyderabad,Silver,2025-12-30,New,DELETE_ME
CUST_31372,OUT_098,Priya Verma,M,Mumbai,Silver,2025-04-03,Repeat,DELETE_ME
CUST_31373,OUT_074,Pooja Sharma,F,Mumbai,Platinum,2025-12-02,Lapsed,DELETE_ME
CUST_31374,OUT_099,Rohan Reddy,M,Delhi,Gold,2025-10-04,Repeat,DELETE_ME
CUST_31375,OUT_083,Vikram Kumar,M,Bangalore,Silver,2025-09-18,New,DELETE_ME
CUST_31376,OUT_048,Megha Joshi,F,Pune,Silver,2025-05-01,Repeat,DELETE_ME
CUST_31377,OUT_061,Vikram Sharma,M,Delhi,Platinum,2025-03-02,Lapsed,DELETE_ME
CUST_31378,OUT_027,Rohan Kumar,F,Bangalore,Platinum,2025-04-14,Lapsed,DELETE_ME
CUST_31379,OUT_038,Amit Singh,F,Mumbai,Gold,2025-05-01,Lapsed,DELETE_ME
CUST_31380,OUT_081,Anjali Kumar,F,Pune,Gold,2025-12-28,Lapsed,DELETE_ME
CUST_31381,OUT_093,Priya Patel,M,Mumbai,Silver,2025-03-13,Lapsed,DELETE_ME
CUST_31382,OUT_077,Amit Patel,F,Bangalore,Silver,2025-06-05,New,DELETE_ME
CUST_31383,OUT_070,Priya Kumar,F,Hyderabad,Gold,2025-07-13,New,DELETE_ME
CUST_31384,OUT_049,Arjun Joshi,F,Mumbai,Silver,2025-08-15,Repeat,DELETE_ME
CUST_31385,OUT_055,Arjun Kumar,F,Bangalore,Platinum,2025-01-01,Lapsed,DELETE_ME
CUST_31386,OUT_011,Sneha Sharma,F,Pune,Gold,2025-07-06,Repeat,DELETE_ME
CUST_31387,OUT_058,Rohan Singh,F,Mumbai,Gold,2025-07-01,New,DELETE_ME
CUST_31388,OUT_031,Amit Joshi,F,Delhi,Platinum,2025-11-09,Lapsed,DELETE_ME
CUST_31389,OUT_097,Anjali Singh,M,Pune,Silver,2025-02-09,Repeat,DELETE_ME
CUST_31390,OUT_011,Rahul Patel,M,Pune,Silver,2025-07-01,Repeat,DELETE_ME
CUST_31391,OUT_078,Rohan Singh,M,Mumbai,Platinum,2025-07-12,Repeat,DELETE_ME
CUST_31392,OUT_027,Megha Singh,M,Hyderabad,Gold,2025-04-05,Lapsed,DELETE_ME
CUST_31393,OUT_090,Pooja Deshmukh,F,Delhi,Gold,2025-09-04,New,DELETE_ME
CUST_31394,OUT_025,Vikram Reddy,F,Bangalore,Silver,2025-06-16,Lapsed,DELETE_ME
CUST_31395,OUT_054,Arjun Iyer,F,Hyderabad,Platinum,2025-04-15,Lapsed,DELETE_ME
CUST_31396,OUT_092,Arjun Gupta,M,Delhi,Silver,2025-08-03,Lapsed,DELETE_ME
CUST_31397,OUT_034,Anjali Iyer,M,Bangalore,Platinum,2025-05-17,Lapsed,DELETE_ME
CUST_31398,OUT_016,Sneha Reddy,M,Bangalore,Gold,2025-04-22,Lapsed,DELETE_ME
CUST_31399,OUT_090,Priya Iyer,M,Pune,Gold,2025-08-16,New,DELETE_ME
CUST_31400,OUT_068,Priya Deshmukh,M,Pune,Platinum,2025-04-02,Repeat,DELETE_ME
CUST_31401,OUT_071,Amit Patel,M,Mumbai,Silver,2025-01-30,New,DELETE_ME
CUST_31402,OUT_028,Pooja Singh,F,Mumbai,Platinum,2025-03-27,Lapsed,DELETE_ME
CUST_31403,OUT_002,Sneha Reddy,F,Hyderabad,Platinum,2025-03-24,New,DELETE_ME
CUST_31404,OUT_035,Vikram Gupta,M,Pune,Gold,2025-03-02,Repeat,DELETE_ME
CUST_31405,OUT_039,Amit Patel,F,Bangalore,Platinum,2025-10-07,New,DELETE_ME
CUST_31406,OUT_076,Anjali Deshmukh,F,Hyderabad,Gold,2025-12-16,Lapsed,DELETE_ME
CUST_31407,OUT_072,Rahul Sharma,F,Hyderabad,Platinum,2025-05-08,New,DELETE_ME
CUST_31408,OUT_067,Rohan Singh,F,Delhi,Silver,2025-10-09,Lapsed,DELETE_ME
CUST_31409,OUT_096,Vikram Deshmukh,F,Bangalore,Platinum,2025-08-27,New,DELETE_ME
CUST_31410,OUT_090,Pooja Deshmukh,M,Pune,Silver,2025-06-01,Repeat,DELETE_ME
CUST_31411,OUT_005,Rohan Verma,F,Delhi,Silver,2025-08-01,Repeat,DELETE_ME
CUST_31412,OUT_035,Vikram Verma,M,Bangalore,Silver,2025-09-24,Repeat,DELETE_ME
CUST_31413,OUT_097,Rohan Reddy,M,Mumbai,Platinum,2025-10-26,Repeat,DELETE_ME
CUST_31414,OUT_010,Amit Verma,M,Mumbai,Gold,2025-12-18,Lapsed,DELETE_ME
CUST_31415,OUT_067,Amit Gupta,M,Pune,Silver,2025-11-17,Lapsed,DELETE_ME
CUST_31416,OUT_013,Rohan Verma,F,Hyderabad,Silver,2025-08-05,Lapsed,DELETE_ME
CUST_31417,OUT_033,Anjali Singh,F,Pune,Gold,2025-05-23,New,DELETE_ME
CUST_31418,OUT_094,Arjun Singh,M,Bangalore,Gold,2025-07-24,New,DELETE_ME
CUST_31419,OUT_015,Pooja Kumar,F,Bangalore,Platinum,2025-02-08,Repeat,DELETE_ME
CUST_31420,OUT_058,Pooja Verma,M,Delhi,Gold,2025-09-23,Repeat,DELETE_ME
CUST_31421,OUT_089,Megha Iyer,F,Mumbai,Platinum,2025-03-03,Repeat,DELETE_ME
CUST_31422,OUT_079,Amit Kumar,M,Delhi,Silver,2025-03-03,New,DELETE_ME
CUST_31423,OUT_075,Rahul Sharma,F,Bangalore,Platinum,2025-07-16,Lapsed,DELETE_ME
CUST_31424,OUT_030,Arjun Patel,F,Pune,Platinum,2025-04-21,Lapsed,DELETE_ME
CUST_31425,OUT_053,Megha Patel,M,Mumbai,Platinum,2025-02-10,Lapsed,DELETE_ME
CUST_31426,OUT_003,Pooja Iyer,M,Delhi,Gold,2025-07-27,New,DELETE_ME
CUST_31427,OUT_071,Pooja Singh,F,Hyderabad,Gold,2025-06-19,Lapsed,DELETE_ME
CUST_31428,OUT_076,Pooja Reddy,F,Delhi,Gold,2025-02-09,Repeat,DELETE_ME
CUST_31429,OUT_027,Priya Kumar,F,Pune,Silver,2025-02-22,New,DELETE_ME
CUST_31430,OUT_028,Rahul Iyer,M,Pune,Silver,2025-10-27,Lapsed,DELETE_ME
CUST_31431,OUT_066,Sneha Singh,F,Hyderabad,Platinum,2025-10-16,Repeat,DELETE_ME
CUST_31432,OUT_096,Priya Patel,M,Pune,Platinum,2025-11-10,Repeat,DELETE_ME
CUST_31433,OUT_016,Rahul Deshmukh,M,Delhi,Platinum,2025-01-19,New,DELETE_ME
CUST_31434,OUT_086,Megha Deshmukh,F,Bangalore,Gold,2025-01-22,Lapsed,DELETE_ME
CUST_31435,OUT_057,Sneha Patel,M,Delhi,Gold,2025-08-27,New,DELETE_ME
CUST_31436,OUT_011,Amit Iyer,M,Pune,Gold,2025-09-09,New,DELETE_ME
CUST_31437,OUT_049,Amit Singh,F,Delhi,Gold,2025-06-01,Repeat,DELETE_ME
CUST_31438,OUT_094,Rohan Joshi,M,Pune,Gold,2025-01-19,Repeat,DELETE_ME
CUST_31439,OUT_083,Vikram Joshi,M,Hyderabad,Gold,2025-11-13,New,DELETE_ME
CUST_31440,OUT_068,Rahul Kumar,M,Bangalore,Gold,2025-01-16,New,DELETE_ME
CUST_31441,OUT_093,Arjun Verma,M,Pune,Platinum,2025-10-18,New,DELETE_ME
CUST_31442,OUT_012,Sneha Sharma,F,Delhi,Silver,2025-11-06,Lapsed,DELETE_ME
CUST_31443,OUT_064,Megha Sharma,F,Pune,Gold,2025-12-16,Lapsed,DELETE_ME
CUST_31444,OUT_011,Rahul Sharma,F,Mumbai,Gold,2025-12-05,Repeat,DELETE_ME
CUST_31445,OUT_065,Sneha Sharma,F,Mumbai,Platinum,2025-08-20,Repeat,DELETE_ME
CUST_31446,OUT_056,Vikram Joshi,F,Bangalore,Gold,2025-02-23,New,DELETE_ME
CUST_31447,OUT_084,Pooja Kumar,F,Pune,Gold,2025-12-17,New,DELETE_ME
CUST_31448,OUT_092,Sneha Reddy,M,Delhi,Platinum,2025-02-18,Lapsed,DELETE_ME
CUST_31449,OUT_079,Pooja Joshi,F,Delhi,Silver,2025-07-04,New,DELETE_ME
CUST_31450,OUT_038,Megha Deshmukh,F,Hyderabad,Gold,2025-05-30,Lapsed,DELETE_ME
CUST_31451,OUT_025,Arjun Gupta,F,Bangalore,Gold,2025-04-25,Lapsed,DELETE_ME
CUST_31452,OUT_092,Megha Patel,F,Bangalore,Platinum,2025-12-07,Repeat,DELETE_ME
CUST_31453,OUT_047,Pooja Gupta,F,Pune,Gold,2025-01-13,New,DELETE_ME
CUST_31454,OUT_077,Pooja Joshi,M,Delhi,Silver,2025-06-07,Repeat,DELETE_ME
CUST_31455,OUT_092,Sneha Joshi,F,Mumbai,Gold,2025-10-05,Lapsed,DELETE_ME
CUST_31456,OUT_021,Rahul Reddy,M,Bangalore,Silver,2025-06-22,New,DELETE_ME
CUST_31457,OUT_088,Amit Reddy,F,Mumbai,Gold,2025-09-08,Repeat,DELETE_ME
CUST_31458,OUT_022,Pooja Patel,F,Bangalore,Gold,2025-03-06,New,DELETE_ME
CUST_31459,OUT_074,Anjali Patel,F,Hyderabad,Gold,2025-06-04,Repeat,DELETE_ME
CUST_31460,OUT_073,Amit Sharma,M,Mumbai,Platinum,2025-12-11,Repeat,DELETE_ME
CUST_31461,OUT_023,Rahul Deshmukh,F,Bangalore,Silver,2025-05-13,Repeat,DELETE_ME
CUST_31462,OUT_012,Sneha Kumar,F,Bangalore,Platinum,2025-04-24,Lapsed,DELETE_ME
CUST_31463,OUT_085,Amit Kumar,F,Mumbai,Platinum,2025-06-30,New,DELETE_ME
CUST_31464,OUT_023,Sneha Verma,F,Bangalore,Gold,2025-03-21,Repeat,DELETE_ME
CUST_31465,OUT_004,Priya Reddy,F,Mumbai,Platinum,2025-07-27,Lapsed,DELETE_ME
CUST_31466,OUT_076,Rohan Gupta,F,Hyderabad,Silver,2025-05-21,Repeat,DELETE_ME
CUST_31467,OUT_067,Arjun Joshi,M,Mumbai,Platinum,2025-07-09,Repeat,DELETE_ME
CUST_31468,OUT_036,Priya Singh,F,Mumbai,Silver,2025-09-14,Lapsed,DELETE_ME
CUST_31469,OUT_043,Megha Joshi,F,Delhi,Platinum,2025-11-16,New,DELETE_ME
CUST_31470,OUT_025,Vikram Joshi,M,Bangalore,Gold,2025-12-24,Repeat,DELETE_ME
CUST_31471,OUT_078,Pooja Gupta,F,Bangalore,Silver,2025-05-21,Lapsed,DELETE_ME
CUST_31472,OUT_001,Sneha Deshmukh,M,Hyderabad,Gold,2025-11-14,New,DELETE_ME
CUST_31473,OUT_010,Vikram Patel,F,Mumbai,Platinum,2025-11-09,Lapsed,DELETE_ME
CUST_31474,OUT_065,Anjali Iyer,M,Delhi,Platinum,2025-07-29,Lapsed,DELETE_ME
CUST_31475,OUT_067,Rohan Reddy,M,Mumbai,Silver,2025-09-20,Repeat,DELETE_ME
CUST_31476,OUT_080,Arjun Verma,F,Mumbai,Silver,2025-04-06,Lapsed,DELETE_ME
CUST_31477,OUT_033,Rohan Gupta,M,Bangalore,Silver,2025-03-23,Repeat,DELETE_ME
CUST_31478,OUT_039,Arjun Kumar,F,Bangalore,Platinum,2025-11-11,New,DELETE_ME
CUST_31479,OUT_100,Pooja Singh,M,Mumbai,Platinum,2025-04-22,Lapsed,DELETE_ME
CUST_31480,OUT_015,Rahul Reddy,F,Delhi,Platinum,2025-03-17,New,DELETE_ME
CUST_31481,OUT_087,Priya Deshmukh,F,Delhi,Platinum,2025-08-07,Repeat,DELETE_ME
CUST_31482,OUT_042,Priya Kumar,F,Pune,Gold,2025-10-01,New,DELETE_ME
CUST_31483,OUT_024,Megha Gupta,F,Mumbai,Gold,2025-03-30,New,DELETE_ME
CUST_31484,OUT_018,Priya Joshi,F,Bangalore,Platinum,2025-01-25,New,DELETE_ME
CUST_31485,OUT_043,Amit Deshmukh,F,Pune,Gold,2025-03-09,Repeat,DELETE_ME
CUST_31486,OUT_009,Arjun Verma,F,Delhi,Platinum,2025-05-07,Lapsed,DELETE_ME
CUST_31487,OUT_069,Vikram Gupta,M,Delhi,Silver,2025-10-23,Repeat,DELETE_ME
CUST_31488,OUT_020,Priya Iyer,M,Bangalore,Silver,2025-09-03,New,DELETE_ME
CUST_31489,OUT_023,Anjali Deshmukh,F,Delhi,Platinum,2025-05-06,Lapsed,DELETE_ME
CUST_31490,OUT_099,Priya Reddy,F,Hyderabad,Silver,2025-09-16,Lapsed,DELETE_ME
CUST_31491,OUT_027,Vikram Gupta,M,Delhi,Silver,2025-08-22,Lapsed,DELETE_ME
CUST_31492,OUT_020,Vikram Patel,M,Mumbai,Gold,2025-08-06,New,DELETE_ME
CUST_31493,OUT_002,Sneha Deshmukh,F,Pune,Silver,2025-12-21,Lapsed,DELETE_ME
CUST_31494,OUT_048,Amit Kumar,F,Hyderabad,Platinum,2025-03-01,Lapsed,DELETE_ME
CUST_31495,OUT_014,Vikram Patel,F,Hyderabad,Gold,2025-03-23,Lapsed,DELETE_ME
CUST_31496,OUT_087,Arjun Sharma,F,Mumbai,Platinum,2025-12-15,Repeat,DELETE_ME
CUST_31497,OUT_091,Rohan Singh,F,Delhi,Platinum,2025-12-08,Repeat,DELETE_ME
CUST_31498,OUT_002,Arjun Verma,F,Delhi,Silver,2025-12-02,Lapsed,DELETE_ME
CUST_31499,OUT_093,Arjun Gupta,M,Delhi,Platinum,2025-04-09,New,DELETE_ME
CUST_31500,OUT_039,Arjun Patel,M,Hyderabad,Silver,2025-02-15,Lapsed,DELETE_ME
CUST_31501,OUT_017,Rahul Joshi,M,Pune,Silver,2025-11-24,New,DELETE_ME
CUST_31502,OUT_071,Anjali Reddy,F,Delhi,Platinum,2025-05-09,New,DELETE_ME
CUST_31503,OUT_082,Rahul Verma,M,Mumbai,Gold,2025-10-25,Lapsed,DELETE_ME
CUST_31504,OUT_016,Sneha Sharma,F,Delhi,Silver,2025-05-06,Lapsed,DELETE_ME
CUST_31505,OUT_010,Megha Singh,M,Bangalore,Platinum,2025-04-02,New,DELETE_ME
CUST_31506,OUT_073,Sneha Sharma,F,Pune,Platinum,2025-12-06,New,DELETE_ME
CUST_31507,OUT_036,Megha Reddy,F,Pune,Platinum,2025-02-28,Lapsed,DELETE_ME
CUST_31508,OUT_096,Priya Reddy,F,Delhi,Gold,2025-07-22,Lapsed,DELETE_ME
CUST_31509,OUT_065,Vikram Singh,M,Mumbai,Gold,2025-04-12,Repeat,DELETE_ME
CUST_31510,OUT_089,Sneha Reddy,M,Bangalore,Platinum,2025-07-19,Repeat,DELETE_ME
CUST_31511,OUT_053,Priya Joshi,M,Mumbai,Platinum,2025-12-31,Lapsed,DELETE_ME
CUST_31512,OUT_068,Priya Patel,F,Pune,Silver,2025-12-19,New,DELETE_ME
CUST_31513,OUT_024,Arjun Patel,F,Mumbai,Silver,2025-09-21,Repeat,DELETE_ME
CUST_31514,OUT_067,Priya Reddy,F,Mumbai,Silver,2025-08-01,New,DELETE_ME
CUST_31515,OUT_029,Vikram Patel,F,Bangalore,Platinum,2025-10-07,New,DELETE_ME
CUST_31516,OUT_039,Arjun Sharma,M,Hyderabad,Gold,2025-02-23,New,DELETE_ME
CUST_31517,OUT_023,Rahul Joshi,F,Pune,Silver,2025-02-24,Repeat,DELETE_ME
CUST_31518,OUT_039,Rahul Gupta,M,Delhi,Gold,2025-07-24,New,DELETE_ME
CUST_31519,OUT_067,Rohan Joshi,M,Bangalore,Silver,2025-11-10,New,DELETE_ME
CUST_31520,OUT_012,Priya Joshi,M,Pune,Platinum,2025-03-23,New,DELETE_ME
CUST_31521,OUT_002,Rohan Patel,F,Delhi,Silver,2025-05-15,Lapsed,DELETE_ME
CUST_31522,OUT_015,Rohan Sharma,F,Hyderabad,Platinum,2025-12-17,New,DELETE_ME
CUST_31523,OUT_017,Vikram Singh,M,Pune,Platinum,2025-08-20,Repeat,DELETE_ME
CUST_31524,OUT_037,Pooja Patel,F,Pune,Gold,2025-05-12,Lapsed,DELETE_ME
CUST_31525,OUT_076,Amit Patel,F,Pune,Platinum,2025-09-08,Repeat,DELETE_ME
CUST_31526,OUT_076,Rahul Reddy,F,Bangalore,Gold,2025-08-22,New,DELETE_ME
CUST_31527,OUT_027,Pooja Iyer,F,Hyderabad,Gold,2025-05-11,Lapsed,DELETE_ME
CUST_31528,OUT_048,Megha Reddy,M,Delhi,Silver,2025-10-08,Repeat,DELETE_ME
CUST_31529,OUT_002,Arjun Singh,F,Hyderabad,Silver,2025-01-14,New,DELETE_ME
CUST_31530,OUT_051,Rohan Gupta,M,Bangalore,Gold,2025-03-18,Repeat,DELETE_ME
CUST_31531,OUT_029,Anjali Reddy,F,Pune,Gold,2025-08-29,New,DELETE_ME
CUST_31532,OUT_027,Vikram Joshi,M,Bangalore,Platinum,2025-05-17,Repeat,DELETE_ME
CUST_31533,OUT_082,Rahul Patel,F,Mumbai,Platinum,2025-06-17,New,DELETE_ME
CUST_31534,OUT_086,Amit Deshmukh,F,Mumbai,Silver,2025-04-10,Lapsed,DELETE_ME
CUST_31535,OUT_033,Anjali Deshmukh,M,Mumbai,Gold,2025-08-16,New,DELETE_ME
CUST_31536,OUT_022,Amit Reddy,M,Hyderabad,Silver,2025-08-04,Repeat,DELETE_ME
CUST_31537,OUT_029,Anjali Gupta,F,Bangalore,Gold,2025-09-10,Lapsed,DELETE_ME
CUST_31538,OUT_005,Priya Verma,F,Mumbai,Platinum,2025-01-31,Lapsed,DELETE_ME
CUST_31539,OUT_069,Amit Kumar,F,Mumbai,Gold,2025-03-02,Repeat,DELETE_ME
CUST_31540,OUT_017,Sneha Iyer,F,Mumbai,Silver,2025-11-21,Repeat,DELETE_ME
CUST_31541,OUT_018,Amit Kumar,M,Bangalore,Silver,2025-11-10,Lapsed,DELETE_ME
CUST_31542,OUT_027,Rahul Singh,M,Mumbai,Silver,2025-11-11,Repeat,DELETE_ME
CUST_31543,OUT_071,Amit Gupta,F,Hyderabad,Silver,2025-08-08,New,DELETE_ME
CUST_31544,OUT_018,Sneha Joshi,F,Mumbai,Platinum,2025-12-12,Repeat,DELETE_ME
CUST_31545,OUT_024,Arjun Sharma,M,Bangalore,Silver,2025-06-26,New,DELETE_ME
CUST_31546,OUT_006,Rahul Reddy,F,Pune,Gold,2025-06-08,New,DELETE_ME
CUST_31547,OUT_002,Pooja Sharma,M,Bangalore,Gold,2025-10-19,Lapsed,DELETE_ME
CUST_31548,OUT_080,Megha Iyer,M,Bangalore,Gold,2025-10-23,Lapsed,DELETE_ME
CUST_31549,OUT_048,Pooja Patel,M,Delhi,Silver,2025-03-19,Lapsed,DELETE_ME
CUST_31550,OUT_072,Pooja Joshi,F,Bangalore,Silver,2025-11-22,Lapsed,DELETE_ME
CUST_31551,OUT_040,Pooja Patel,M,Bangalore,Platinum,2025-03-23,New,DELETE_ME
CUST_31552,OUT_013,Vikram Gupta,F,Delhi,Platinum,2025-04-17,Lapsed,DELETE_ME
CUST_31553,OUT_001,Megha Patel,F,Hyderabad,Platinum,2025-05-13,New,DELETE_ME
CUST_31554,OUT_080,Rahul Sharma,F,Pune,Silver,2025-10-14,New,DELETE_ME
CUST_31555,OUT_039,Pooja Deshmukh,M,Pune,Silver,2025-10-29,Lapsed,DELETE_ME
CUST_31556,OUT_089,Sneha Patel,M,Bangalore,Platinum,2025-09-25,Repeat,DELETE_ME
CUST_31557,OUT_007,Amit Joshi,M,Mumbai,Gold,2025-04-28,Repeat,DELETE_ME
CUST_31558,OUT_035,Anjali Gupta,F,Pune,Gold,2025-11-07,Repeat,DELETE_ME
CUST_31559,OUT_099,Rahul Gupta,F,Bangalore,Gold,2025-08-31,New,DELETE_ME
CUST_31560,OUT_041,Sneha Reddy,F,Hyderabad,Platinum,2025-02-16,Repeat,DELETE_ME
CUST_31561,OUT_035,Vikram Sharma,F,Pune,Gold,2025-07-01,Lapsed,DELETE_ME
CUST_31562,OUT_067,Amit Iyer,F,Mumbai,Silver,2025-01-18,New,DELETE_ME
CUST_31563,OUT_034,Rahul Reddy,F,Bangalore,Silver,2025-07-16,Repeat,DELETE_ME
CUST_31564,OUT_029,Sneha Kumar,M,Bangalore,Gold,2025-02-04,Lapsed,DELETE_ME
CUST_31565,OUT_082,Pooja Reddy,F,Bangalore,Platinum,2025-05-11,New,DELETE_ME
CUST_31566,OUT_020,Sneha Singh,M,Bangalore,Silver,2025-07-01,Lapsed,DELETE_ME
CUST_31567,OUT_009,Anjali Gupta,M,Hyderabad,Platinum,2025-08-20,Repeat,DELETE_ME
CUST_31568,OUT_079,Rohan Joshi,F,Hyderabad,Silver,2025-06-05,Repeat,DELETE_ME
CUST_31569,OUT_060,Amit Sharma,F,Bangalore,Silver,2025-09-04,Repeat,DELETE_ME
CUST_31570,OUT_086,Priya Singh,M,Mumbai,Silver,2025-07-02,Repeat,DELETE_ME
CUST_31571,OUT_058,Pooja Verma,F,Mumbai,Gold,2025-11-29,Lapsed,DELETE_ME
CUST_31572,OUT_023,Rohan Iyer,F,Pune,Silver,2025-04-19,Repeat,DELETE_ME
CUST_31573,OUT_016,Pooja Patel,M,Pune,Platinum,2025-03-27,Lapsed,DELETE_ME
CUST_31574,OUT_087,Megha Sharma,M,Delhi,Silver,2025-12-02,Lapsed,DELETE_ME
CUST_31575,OUT_079,Pooja Iyer,M,Pune,Gold,2025-09-05,Lapsed,DELETE_ME
CUST_31576,OUT_040,Amit Verma,F,Mumbai,Silver,2025-04-13,Repeat,DELETE_ME
CUST_31577,OUT_099,Arjun Kumar,M,Pune,Platinum,2025-02-18,Lapsed,DELETE_ME
CUST_31578,OUT_009,Anjali Patel,F,Bangalore,Silver,2025-02-07,Repeat,DELETE_ME
CUST_31579,OUT_017,Anjali Reddy,M,Hyderabad,Gold,2025-05-16,Repeat,DELETE_ME
CUST_31580,OUT_059,Megha Patel,M,Delhi,Gold,2025-05-31,Repeat,DELETE_ME
CUST_31581,OUT_008,Megha Reddy,M,Hyderabad,Silver,2025-12-21,New,DELETE_ME
CUST_31582,OUT_078,Rahul Verma,F,Hyderabad,Silver,2025-02-14,New,DELETE_ME
CUST_31583,OUT_098,Rahul Joshi,M,Bangalore,Gold,2025-12-28,New,DELETE_ME
CUST_31584,OUT_013,Arjun Reddy,M,Pune,Silver,2025-12-29,New,DELETE_ME
CUST_31585,OUT_029,Arjun Patel,F,Delhi,Gold,2025-10-22,Repeat,DELETE_ME
CUST_31586,OUT_018,Pooja Reddy,F,Mumbai,Platinum,2025-11-09,Lapsed,DELETE_ME
CUST_31587,OUT_069,Amit Verma,F,Delhi,Silver,2025-11-09,New,DELETE_ME
CUST_31588,OUT_027,Amit Gupta,F,Delhi,Gold,2025-01-22,Repeat,DELETE_ME
CUST_31589,OUT_058,Priya Patel,F,Pune,Silver,2025-04-04,Lapsed,DELETE_ME
CUST_31590,OUT_049,Vikram Joshi,M,Mumbai,Platinum,2025-04-18,Repeat,DELETE_ME
CUST_31591,OUT_015,Vikram Singh,F,Bangalore,Platinum,2025-07-14,Lapsed,DELETE_ME
CUST_31592,OUT_098,Megha Verma,F,Hyderabad,Gold,2025-02-02,Lapsed,DELETE_ME
CUST_31593,OUT_026,Arjun Iyer,M,Pune,Gold,2025-09-14,Repeat,DELETE_ME
CUST_31594,OUT_021,Sneha Reddy,F,Mumbai,Platinum,2025-07-26,New,DELETE_ME
CUST_31595,OUT_047,Rahul Joshi,M,Hyderabad,Platinum,2025-01-19,Repeat,DELETE_ME
CUST_31596,OUT_055,Megha Joshi,M,Bangalore,Silver,2025-01-30,Repeat,DELETE_ME
CUST_31597,OUT_023,Rohan Iyer,M,Pune,Gold,2025-01-16,New,DELETE_ME
CUST_31598,OUT_090,Rohan Singh,M,Delhi,Platinum,2025-02-23,Lapsed,DELETE_ME
CUST_31599,OUT_073,Pooja Deshmukh,M,Delhi,Gold,2025-09-16,New,DELETE_ME
